1,0.0000
2,0.0000
3,0.0000
4,0.0000
5,0.0000
6,0.0000
7,0.0000
8,0.0000
9,0.0000
10,0.0000
11,0.0000
12,0.0000
13,0.0000
14,0.0000
15,0.0000
16,0.0000
17,0.0000
18,0.0000
19,0.0000
20,0.0000
21,0.0000
22,0.0000
23,0.0000
24,0.0000
25,0.0000
26,0.0000
27,0.0000
28,0.0000
29,0.0000
30,0.0000
31,0.0000
32,0.0000
33,0.0000
34,0.0000
35,0.0000
36,0.0000
37,0.0000
38,0.0000
39,0.0000
40,0.0000
41,0.0000
42,0.0000
43,0.0000
44,0.0000
45,0.0000
46,0.0000
47,0.0000
48,0.0000
49,0.0000
50,0.0000
51,0.0000
52,0.0000
53,0.0000
54,0.0000
55,0.0000
56,0.0000
57,0.0000
58,0.0000
59,0.0000
60,0.0000
61,0.0000
62,0.0000
63,0.0000
64,0.0000
65,0.0000
66,0.0000
67,0.0000
68,0.0000
69,0.0000
70,0.0000
71,0.0000
72,0.0000
73,0.0000
74,0.0000
75,0.0000
76,0.0000
77,0.0000
78,0.0000
79,0.0000
80,0.0000
81,0.0000
82,0.0000
83,0.0000
84,0.0000
85,0.0000
86,0.0000
87,0.0000
88,0.0000
89,0.0000
90,0.0000
91,0.0000
92,0.0000
93,0.0000
94,0.0000
95,0.0000
96,0.0000
97,0.0000
98,0.0000
99,0.0000
100,0.0000
101,0.0000
102,0.0000
103,0.0000
104,0.0000
105,0.0000
106,0.0000
107,0.0000
108,0.0000
109,0.0000
110,0.0000
111,0.0000
112,0.0000
113,0.0000
114,0.0000
115,0.0000
116,0.0000
117,0.0000
118,0.0000
119,0.0000
120,0.0000
121,0.0003
122,0.0003
123,0.0003
124,0.0003
125,0.0002
126,0.0002
127,0.0002
128,0.0002
129,0.0002
130,0.0002
131,0.0002
132,0.0002
133,0.0002
134,0.0002
135,0.0002
136,0.0002
137,0.0002
138,0.0002
139,0.0002
140,0.0002
141,0.0002
142,0.0002
143,0.0002
144,0.0002
145,0.0002
146,0.0002
147,0.0002
148,0.0002
149,0.0002
150,0.0002
151,0.0002
152,0.0002
153,0.0002
154,0.0002
155,0.0002
156,0.0002
157,0.0002
158,0.0002
159,0.0002
160,0.0002
161,0.0002
162,0.0002
163,0.0002
164,0.0002
165,0.0002
166,0.0002
167,0.0002
168,0.0002
169,0.0002
170,0.0002
171,0.0002
172,0.0002
173,0.0002
174,0.0002
175,0.0002
176,0.0002
177,0.0002
178,0.0002
179,0.0002
180,0.0002
181,0.0002
182,0.0002
183,0.0002
184,0.0002
185,0.0002
186,0.0002
187,0.0002
188,0.0002
189,0.0002
190,0.0002
191,0.0002
192,0.0002
193,0.0002
194,0.0002
195,0.0003
196,0.0003
197,0.0003
198,0.0003
199,0.0003
200,0.0003
201,0.0003
202,0.0003
203,0.0003
204,0.0003
205,0.0003
206,0.0003
207,0.0003
208,0.0003
209,0.0003
210,0.0003
211,0.0003
212,0.0003
213,0.0003
214,0.0003
215,0.0003
216,0.0003
217,0.0003
218,0.0003
219,0.0003
220,0.0003
221,0.0003
222,0.0003
223,0.0003
224,0.0003
225,0.0003
226,0.0003
227,0.0003
228,0.0003
229,0.0005
230,0.0005
231,0.0005
232,0.0005
233,0.0005
234,0.0005
235,0.0005
236,0.0005
237,0.0005
238,0.0005
239,0.0005
240,0.0005
241,0.0005
242,0.0005
243,0.0005
244,0.0005
245,0.0005
246,0.0005
247,0.0005
248,0.0005
249,0.0005
250,0.0005
251,0.0005
252,0.0005
253,0.0005
254,0.0005
255,0.0005
256,0.0005
257,0.0005
258,0.0005
259,0.0005
260,0.0005
261,0.0005
262,0.0005
263,0.0005
264,0.0005
265,0.0005
266,0.0005
267,0.0005
268,0.0005
269,0.0005
270,0.0005
271,0.0005
272,0.0005
273,0.0005
274,0.0005
275,0.0005
276,0.0005
277,0.0004
278,0.0004
279,0.0004
280,0.0004
281,0.0004
282,0.0004
283,0.0004
284,0.0004
285,0.0004
286,0.0004
287,0.0004
288,0.0004
289,0.0004
290,0.0004
291,0.0004
292,0.0004
293,0.0004
294,0.0004
295,0.0004
296,0.0004
297,0.0004
298,0.0004
299,0.0004
300,0.0004
301,0.0004
302,0.0004
303,0.0004
304,0.0004
305,0.0004
306,0.0004
307,0.0004
308,0.0004
309,0.0004
310,0.0004
311,0.0004
312,0.0004
313,0.0004
314,0.0004
315,0.0004
316,0.0004
317,0.0004
318,0.0004
319,0.0004
320,0.0004
321,0.0004
322,0.0004
323,0.0004
324,0.0004
325,0.0004
326,0.0004
327,0.0004
328,0.0004
329,0.0004
330,0.0004
331,0.0004
332,0.0004
333,0.0004
334,0.0004
335,0.0004
336,0.0004
337,0.0004
338,0.0004
339,0.0004
340,0.0004
341,0.0004
342,0.0004
343,0.0004
344,0.0004
345,0.0004
346,0.0004
347,0.0004
348,0.0004
349,0.0004
350,0.0004
351,0.0004
352,0.0004
353,0.0004
354,0.0004
355,0.0004
356,0.0004
357,0.0003
358,0.0003
359,0.0003
360,0.0003
361,0.0003
362,0.0003
363,0.0003
364,0.0003
365,0.0004
366,0.0004
367,0.0004
368,0.0004
369,0.0004
370,0.0004
371,0.0004
372,0.0004
373,0.0004
374,0.0004
375,0.0004
376,0.0004
377,0.0004
378,0.0004
379,0.0004
380,0.0004
381,0.0004
382,0.0004
383,0.0004
384,0.0004
385,0.0004
386,0.0004
387,0.0004
388,0.0004
389,0.0004
390,0.0004
391,0.0004
392,0.0004
393,0.0004
394,0.0004
395,0.0004
396,0.0004
397,0.0004
398,0.0004
399,0.0004
400,0.0004
401,0.0004
402,0.0004
403,0.0004
404,0.0004
405,0.0004
406,0.0004
407,0.0004
408,0.0004
409,0.0004
410,0.0004
411,0.0004
412,0.0004
413,0.0004
414,0.0004
415,0.0005
416,0.0005
417,0.0004
418,0.0004
419,0.0004
420,0.0004
421,0.0004
422,0.0004
423,0.0004
424,0.0004
425,0.0004
426,0.0004
427,0.0004
428,0.0004
429,0.0004
430,0.0004
431,0.0004
432,0.0004
433,0.0004
434,0.0004
435,0.0004
436,0.0004
437,0.0004
438,0.0004
439,0.0005
440,0.0005
441,0.0005
442,0.0005
443,0.0005
444,0.0005
445,0.0005
446,0.0005
447,0.0005
448,0.0005
449,0.0005
450,0.0005
451,0.0005
452,0.0005
453,0.0005
454,0.0005
455,0.0005
456,0.0005
457,0.0005
458,0.0005
459,0.0005
460,0.0005
461,0.0005
462,0.0005
463,0.0005
464,0.0005
465,0.0005
466,0.0005
467,0.0005
468,0.0005
469,0.0005
470,0.0005
471,0.0005
472,0.0005
473,0.0005
474,0.0005
475,0.0005
476,0.0005
477,0.0005
478,0.0005
479,0.0005
480,0.0005
481,0.0005
482,0.0005
483,0.0005
484,0.0005
485,0.0005
486,0.0005
487,0.0005
488,0.0005
489,0.0005
490,0.0005
491,0.0005
492,0.0005
493,0.0005
494,0.0005
495,0.0005
496,0.0005
497,0.0005
498,0.0005
499,0.0005
500,0.0005
501,0.0005
502,0.0005
503,0.0005
504,0.0005
505,0.0005
506,0.0005
507,0.0005
508,0.0005
509,0.0005
510,0.0005
511,0.0005
512,0.0005
513,0.0005
514,0.0005
515,0.0005
516,0.0005
517,0.0005
518,0.0005
519,0.0005
520,0.0005
521,0.0005
522,0.0005
523,0.0005
524,0.0005
525,0.0005
526,0.0005
527,0.0005
528,0.0005
529,0.0005
530,0.0005
531,0.0005
532,0.0005
533,0.0005
534,0.0005
535,0.0005
536,0.0005
537,0.0005
538,0.0005
539,0.0006
540,0.0006
541,0.0006
542,0.0006
543,0.0006
544,0.0006
545,0.0006
546,0.0006
547,0.0007
548,0.0007
549,0.0007
550,0.0007
551,0.0007
552,0.0007
553,0.0007
554,0.0007
555,0.0007
556,0.0007
557,0.0008
558,0.0008
559,0.0008
560,0.0008
561,0.0008
562,0.0008
563,0.0008
564,0.0008
565,0.0008
566,0.0008
567,0.0008
568,0.0008
569,0.0008
570,0.0008
571,0.0008
572,0.0008
573,0.0008
574,0.0008
575,0.0008
576,0.0008
577,0.0008
578,0.0008
579,0.0009
580,0.0009
581,0.0009
582,0.0009
583,0.0009
584,0.0009
585,0.0009
586,0.0009
587,0.0009
588,0.0009
589,0.0010
590,0.0010
591,0.0010
592,0.0010
593,0.0010
594,0.0010
595,0.0010
596,0.0010
597,0.0010
598,0.0010
599,0.0011
600,0.0011
601,0.0011
602,0.0011
603,0.0011
604,0.0011
605,0.0011
606,0.0011
607,0.0011
608,0.0011
609,0.0011
610,0.0011
611,0.0011
612,0.0011
613,0.0011
614,0.0011
615,0.0011
616,0.0011
617,0.0012
618,0.0012
619,0.0012
620,0.0012
621,0.0012
622,0.0012
623,0.0012
624,0.0012
625,0.0012
626,0.0012
627,0.0012
628,0.0012
629,0.0012
630,0.0012
631,0.0012
632,0.0012
633,0.0012
634,0.0012
635,0.0012
636,0.0012
637,0.0012
638,0.0012
639,0.0012
640,0.0012
641,0.0012
642,0.0012
643,0.0012
644,0.0012
645,0.0012
646,0.0012
647,0.0012
648,0.0012
649,0.0012
650,0.0012
651,0.0012
652,0.0012
653,0.0012
654,0.0012
655,0.0012
656,0.0012
657,0.0012
658,0.0012
659,0.0012
660,0.0012
661,0.0012
662,0.0012
663,0.0013
664,0.0013
665,0.0013
666,0.0013
667,0.0013
668,0.0013
669,0.0013
670,0.0013
671,0.0013
672,0.0013
673,0.0013
674,0.0013
675,0.0012
676,0.0012
677,0.0012
678,0.0012
679,0.0012
680,0.0012
681,0.0012
682,0.0012
683,0.0012
684,0.0012
685,0.0013
686,0.0013
687,0.0013
688,0.0013
689,0.0013
690,0.0013
691,0.0013
692,0.0013
693,0.0013
694,0.0013
695,0.0013
696,0.0013
697,0.0013
698,0.0013
699,0.0013
700,0.0013
701,0.0013
702,0.0013
703,0.0013
704,0.0013
705,0.0013
706,0.0013
707,0.0013
708,0.0013
709,0.0013
710,0.0013
711,0.0013
712,0.0013
713,0.0013
714,0.0013
715,0.0013
716,0.0013
717,0.0013
718,0.0013
719,0.0013
720,0.0013
721,0.0013
722,0.0013
723,0.0013
724,0.0013
725,0.0013
726,0.0013
727,0.0013
728,0.0013
729,0.0013
730,0.0013
731,0.0013
732,0.0013
733,0.0013
734,0.0013
735,0.0013
736,0.0013
737,0.0013
738,0.0013
739,0.0013
740,0.0013
741,0.0013
742,0.0013
743,0.0013
744,0.0013
745,0.0013
746,0.0013
747,0.0013
748,0.0013
749,0.0013
750,0.0013
751,0.0013
752,0.0013
753,0.0014
754,0.0014
755,0.0014
756,0.0014
757,0.0014
758,0.0014
759,0.0014
760,0.0014
761,0.0014
762,0.0014
763,0.0013
764,0.0013
765,0.0013
766,0.0013
767,0.0013
768,0.0013
769,0.0013
770,0.0013
771,0.0013
772,0.0013
773,0.0013
774,0.0013
775,0.0013
776,0.0013
777,0.0014
778,0.0014
779,0.0014
780,0.0014
781,0.0014
782,0.0014
783,0.0014
784,0.0014
785,0.0014
786,0.0014
787,0.0014
788,0.0014
789,0.0014
790,0.0014
791,0.0014
792,0.0014
793,0.0014
794,0.0014
795,0.0014
796,0.0014
797,0.0014
798,0.0014
799,0.0014
800,0.0014
801,0.0014
802,0.0014
803,0.0014
804,0.0014
805,0.0014
806,0.0014
807,0.0014
808,0.0014
809,0.0014
810,0.0014
811,0.0015
812,0.0015
813,0.0015
814,0.0015
815,0.0015
816,0.0015
817,0.0015
818,0.0015
819,0.0015
820,0.0015
821,0.0015
822,0.0015
823,0.0015
824,0.0015
825,0.0015
826,0.0015
827,0.0015
828,0.0015
829,0.0015
830,0.0015
831,0.0016
832,0.0016
833,0.0016
834,0.0016
835,0.0016
836,0.0016
837,0.0016
838,0.0016
839,0.0016
840,0.0016
841,0.0016
842,0.0016
843,0.0016
844,0.0016
845,0.0017
846,0.0017
847,0.0017
848,0.0017
849,0.0017
850,0.0017
851,0.0017
852,0.0017
853,0.0016
854,0.0016
855,0.0016
856,0.0016
857,0.0016
858,0.0016
859,0.0016
860,0.0016
861,0.0016
862,0.0016
863,0.0017
864,0.0017
865,0.0017
866,0.0017
867,0.0017
868,0.0017
869,0.0017
870,0.0017
871,0.0017
872,0.0017
873,0.0017
874,0.0017
875,0.0017
876,0.0017
877,0.0017
878,0.0017
879,0.0017
880,0.0017
881,0.0017
882,0.0017
883,0.0017
884,0.0017
885,0.0017
886,0.0017
887,0.0017
888,0.0017
889,0.0018
890,0.0018
891,0.0018
892,0.0018
893,0.0018
894,0.0018
895,0.0018
896,0.0018
897,0.0018
898,0.0018
899,0.0019
900,0.0019
901,0.0019
902,0.0019
903,0.0019
904,0.0019
905,0.0019
906,0.0019
907,0.0019
908,0.0019
909,0.0019
910,0.0019
911,0.0020
912,0.0020
913,0.0020
914,0.0020
915,0.0020
916,0.0020
917,0.0020
918,0.0020
919,0.0020
920,0.0020
921,0.0020
922,0.0020
923,0.0020
924,0.0020
925,0.0020
926,0.0020
927,0.0020
928,0.0020
929,0.0020
930,0.0020
931,0.0020
932,0.0020
933,0.0020
934,0.0020
935,0.0020
936,0.0020
937,0.0020
938,0.0020
939,0.0020
940,0.0020
941,0.0020
942,0.0020
943,0.0020
944,0.0020
945,0.0020
946,0.0020
947,0.0020
948,0.0020
949,0.0021
950,0.0021
951,0.0021
952,0.0021
953,0.0022
954,0.0022
955,0.0022
956,0.0022
957,0.0022
958,0.0022
959,0.0021
960,0.0021
961,0.0022
962,0.0022
963,0.0022
964,0.0022
965,0.0022
966,0.0022
967,0.0022
968,0.0022
969,0.0022
970,0.0022
971,0.0022
972,0.0022
973,0.0022
974,0.0022
975,0.0022
976,0.0022
977,0.0022
978,0.0022
979,0.0022
980,0.0022
981,0.0022
982,0.0022
983,0.0022
984,0.0022
985,0.0022
986,0.0022
987,0.0022
988,0.0022
989,0.0022
990,0.0022
991,0.0022
992,0.0022
993,0.0022
994,0.0022
995,0.0022
996,0.0022
997,0.0022
998,0.0022
999,0.0022
1000,0.0022
1001,0.0022
1002,0.0022
1003,0.0022
1004,0.0022
1005,0.0022
1006,0.0022
1007,0.0022
1008,0.0022
1009,0.0022
1010,0.0022
1011,0.0022
1012,0.0022
1013,0.0022
1014,0.0022
1015,0.0022
1016,0.0022
1017,0.0022
1018,0.0022
1019,0.0023
1020,0.0023
1021,0.0023
1022,0.0023
1023,0.0023
1024,0.0023
1025,0.0023
1026,0.0023
1027,0.0023
1028,0.0023
1029,0.0023
1030,0.0023
1031,0.0024
1032,0.0024
1033,0.0024
1034,0.0024
1035,0.0024
1036,0.0024
1037,0.0024
1038,0.0024
1039,0.0024
1040,0.0024
